# ID	Field	StarID	I	V	P_1	dP_1	A_1
 16288	 266.2	132514	16.155	17.780	0.5405247	0.0000012	0.610
 16289	 222.7	5897	16.119	16.948	0.5402622	0.0000020	0.485
 16290	 272.3	123252	15.329	16.794	0.7525717	0.0000005	0.471
 16291	 272.2	25594	15.918	17.423	0.4898941	0.0000019	0.572
 16292	 279.1	96269	16.064	17.162	0.2696556	0.0000003	0.246
 16293	 266.4	5151	15.994	17.131	0.3173109	0.0000024	0.247
 16294	 273.6	100617	15.571	16.936	0.6037240	0.0000002	0.748
 16295	 280.6	31020	16.734	18.158	0.3160742	0.0000004	0.250
 16296	 260.3	185983	15.823	17.278	0.6086888	0.0000020	0.370
 16297	 222.6	98408	15.087	15.880	0.4672965	0.0000003	0.840
 16298	 273.8	33323	15.798	17.298	0.5571034	0.0000004	0.751
 16299	 222.8	139963	15.026	15.701	0.3549668	0.0000020	0.302
 16300	 266.1	88901	16.203	17.485	0.5443010	0.0000008	0.789
 16301	 260.3	89782	15.716	16.856	0.5833792	0.0000020	0.535
 16303	 253.3	0	15.529	16.690	0.4498807	0.0000005	0.797
 16304	 261.7	82492	15.728	17.169	0.5426538	0.0000010	0.590
 16307	 266.2	137653	15.365	16.758	0.5750394	0.0000008	0.461
 16308	 280.8	38025	14.597	15.528	0.2635881	0.0000001	0.243
 16309	 253.1	36947	16.970	18.093	0.6099369	0.0000015	0.435
 16310	 222.6	142767	15.570	16.312	0.2858716	0.0000007	0.286
 16311	 266.2	137656	15.798	16.984	0.3833757	0.0000016	0.227
 16312	 273.5	4136	15.972	17.176	0.5422754	0.0000003	0.539
 16313	 261.8	134360	15.791	16.798	0.3617145	0.0000021	0.205
 16314	 222.6	103929	15.289	16.006	0.3161271	0.0000006	0.276
 16315	 254.5	203	16.444	17.460	0.2578295	0.0000017	0.162
 16316	 222.5	17279	15.232	16.141	0.5790466	0.0000007	0.482
 16317	 266.1	94372	15.196	16.406	0.5232123	0.0000004	0.738
 16318	 222.5	17283	15.319	16.185	0.5769042	0.0000064	0.664
 16319	 222.7	17420	15.108	15.704	0.3584630	0.0000014	0.265
 16320	 222.6	148373	15.456	16.360	0.7614081	0.0000015	0.638
 16321	 246.5	39677	15.243	16.245	0.2473593	0.0000006	0.236
 16322	 261.5	88575	15.532	16.935	0.6905291	0.0000016	0.488
 16323	 254.8	83351	16.981	18.127	0.6677916	0.0000022	0.624
 16324	 266.2	100115	15.742	17.331	0.6464573	0.0000016	0.345
 16325	 254.7	4844	14.913	15.996	0.5305880	0.0000016	0.540
 16326	 222.7	17462	14.840	15.485	0.2624948	0.0000008	0.285
 16327	 261.6	95938	16.092	17.357	0.4398398	0.0000003	0.834
 16328	 261.8	9776	15.166	16.327	0.5715420	0.0000014	0.685
 16330	 261.6	9949	15.184	15.808	0.4688260	0.0000054	0.644
 16331	 246.6	45461	17.932	19.248	0.5797666	0.0000066	0.471
 16332	 246.6	90161	15.509	16.474	0.3219465	0.0000008	0.267
 16333	 254.6	44755	15.622	16.827	0.5583042	0.0000020	0.535
 16334	 254.8	44149	15.401	16.265	0.2792307	0.0000005	0.306
 16336	 261.8	51740	15.429	16.580	0.3953440	0.0000013	0.242
 16337	 222.5	111060	17.896	18.851	0.5805880	0.0000043	0.548
 16338	 266.4	150739	17.811	19.063	0.3408760	0.0000024	0.245
 16340	 246.5	90077	15.700	16.866	0.6078764	0.0000010	0.712
 16341	 261.6	96522	17.370	18.645	0.5283192	0.0000020	0.595
 16342	 266.3	149038	16.161	17.627	0.4804309	0.0000005	0.758
 16343	 222.5	110567	15.510	16.637	0.5458498	0.0000038	0.522
 16344	 254.5	10397	15.488	16.619	0.5036959	0.0000005	0.670
 16345	 266.2	105516	15.814	17.190	0.5748358	0.0000010	0.807
 16346	 266.1	105490	15.924	17.305	0.4691357	0.0000003	0.817
 16347	 254.5	51512	15.608	16.620	0.3444265	0.0000017	0.292
 16348	 246.5	51094	15.743	16.804	0.2658497	0.0000021	0.286
 16349	 266.4	111746	15.673	17.120	0.5669712	0.0000008	0.565
 16350	 254.5	51523	15.510	16.797	0.4601133	0.0000041	0.704
 16351	 246.8	10359	15.405	16.658	0.6418539	0.0000034	0.230
 16352	 261.8	145364	16.116	17.345	0.5063103	0.0000015	0.681
 16353	 254.6	140377	15.813	16.942	0.5240801	0.0000008	0.722
 16354	 222.7	28591	15.267	16.037	0.4758311	0.0000002	0.769
 16355	 266.2	67259	15.382	16.615	0.6320370	0.0000015	0.644
 16356	 246.6	50990	15.414	16.641	0.6753469	0.0000015	0.416
 16357	 222.6	27226	15.851	16.866	0.6012542	0.0000027	0.300
 16358	 246.7	140708	15.303	16.455	0.5583768	0.0000030	0.466
 16359	 266.2	153586	15.472	16.495	0.2567259	0.0000006	0.142
 16360	 222.8	26347	15.012	15.976	0.5686514	0.0000009	0.538
 16361	 222.7	117623	17.913	18.734	0.3352416	0.0000028	0.258
 16362	 266.1	25754	16.345	17.728	0.4723005	0.0000035	0.557
 16363	 261.7	104861	16.809	18.114	0.3380428	0.0000026	0.169
 16364	 261.5	61229	14.635	15.776	0.6228853	0.0000020	0.564
 16365	 222.8	117589	15.997	-99.99	0.5493272	0.0000008	0.624
 16366	 261.5	20520	15.824	16.906	0.3482437	0.0000019	0.321
 16367	 222.6	33241	17.780	18.648	0.5242342	0.0000014	0.790
 16368	 261.7	147650	15.658	16.773	0.4969503	0.0000052	0.695
 16369	 246.7	106127	16.246	16.291	0.5939420	0.0000075	0.951
 16370	 266.2	72808	15.426	16.629	0.4858923	0.0000094	0.379
 16372	 266.2	116664	16.124	17.243	0.3162906	0.0000010	0.252
 16373	 246.6	146965	16.072	17.113	0.2816040	0.0000008	0.284
 16374	 222.7	34430	17.900	18.784	0.5307648	0.0000069	0.560
 16375	 222.8	0	15.453	16.302	0.5088769	0.0000053	0.432
 16376	 246.7	146424	15.677	16.863	0.4257145	0.0000009	0.823
 16378	 254.6	20222	15.911	16.917	0.3206094	0.0000013	0.254
 16379	 246.7	151883	16.247	17.342	0.5369754	0.0000042	0.695
 16380	 246.6	107831	15.542	16.407	0.5034562	0.0000066	0.470
 16381	 261.6	112866	17.803	19.082	0.6295659	0.0000094	0.260
 16382	 254.5	107892	15.809	16.897	0.6185106	0.0000007	0.740
 16383	 246.5	62646	15.566	16.811	0.7050983	0.0000049	0.308
 16384	 246.6	62569	14.841	15.805	0.5232554	0.0000004	0.669
 16385	 246.5	20363	15.217	16.298	0.5148896	0.0000005	0.793
 16386	 261.6	156679	16.243	17.407	0.4045982	0.0000027	0.235
 16387	 254.6	112438	15.657	16.900	0.5353131	0.0000049	0.480
 16388	 261.5	152912	15.514	16.534	0.2670685	0.0000007	0.286
 16389	 246.8	156318	15.556	16.415	0.3220484	0.0000010	0.257
 16390	 266.1	35324	16.063	17.318	0.3937475	0.0000005	0.833
 16391	 254.6	157457	15.875	16.880	0.4421060	0.0000012	0.756
 16392	 254.6	118046	15.919	17.635	0.3279268	0.0000013	0.264
 16393	 222.1	78366	15.748	16.771	0.5354598	0.0000005	0.707
 16394	 254.6	73142	16.107	17.130	0.5821540	0.0000022	0.509
 16395	 222.1	39493	17.953	18.762	0.4593012	0.0000008	0.882
 16396	 261.6	79532	15.274	16.373	0.6814829	0.0000016	0.568
 16397	 222.4	41084	16.052	17.116	0.4054041	0.0000014	0.281
 16398	 261.6	79589	15.518	16.671	0.4947476	0.0000060	0.592
 16399	 246.5	73615	16.104	17.426	0.6699095	0.0000060	0.196
 16400	 261.7	121035	15.962	17.199	0.6968737	0.0000026	0.610
 16401	 254.5	73995	15.405	16.611	0.5428189	0.0000010	0.779
 16402	 246.7	118809	15.505	16.270	0.4530736	0.0000021	0.857
 16405	 254.8	72149	15.632	16.553	0.2617414	0.0000005	0.271
 16406	 254.8	72093	15.323	16.432	0.5160904	0.0000005	0.824
 16407	 246.5	30402	16.208	17.457	0.4951732	0.0000014	0.482
 16408	 246.8	30377	15.660	16.911	0.4792010	0.0000013	0.748
 16409	 222.1	83294	15.497	16.517	0.6847177	0.0000033	0.287
 16410	 222.2	5034	15.199	16.187	0.6509613	0.0000013	0.586
 16411	 261.8	166825	15.760	16.804	0.2803465	0.0000010	0.282
 16412	 246.7	118854	15.648	16.599	0.4723233	0.0000004	0.774
 16413	 254.6	78556	15.612	16.604	0.4996225	0.0000012	0.509
 16414	 254.8	121375	15.285	16.360	0.4472207	0.0000034	0.548
 16415	 222.3	93205	17.986	18.984	0.3221028	0.0000025	0.305
 16416	 254.5	124593	14.943	16.005	0.5395520	0.0000090	0.678
 16417	 261.1	390	16.978	17.873	0.2711421	0.0000013	0.199
 16418	 254.7	33972	15.771	17.057	0.2957464	0.0000009	0.297
 16419	 246.8	173591	15.068	16.134	0.3680453	0.0000010	0.273
 16420	 246.7	79907	15.902	16.982	0.7821134	0.0000032	0.444
 16421	 222.3	10682	14.801	15.748	0.6681211	0.0000007	0.776
 16423	 261.3	4749	15.586	16.551	0.3180816	0.0000029	0.261
 16424	 261.3	4750	15.362	16.486	0.4215739	0.0000006	0.880
 16425	 261.4	129669	15.793	17.052	0.3190876	0.0000040	0.289
 16427	 261.1	45730	15.647	16.865	0.5815098	0.0000019	0.444
 16428	 261.1	133326	15.233	16.207	0.4477763	0.0000004	0.811
 16429	 246.3	133	16.437	17.455	0.4603453	0.0000009	0.742
 16430	 246.2	76	15.890	17.048	0.5327399	0.0000011	0.800
 16431	 254.3	56	15.046	-99.99	0.7553340	0.0000050	0.257
 16432	 222.2	95306	15.627	16.575	0.5187674	0.0000005	0.699
 16433	 261.4	44119	15.837	16.753	0.3674378	0.0000030	0.257
 16434	 261.3	4732	15.122	16.276	0.5894196	0.0000009	0.759
 16435	 261.3	44257	15.006	15.926	0.3427648	0.0000016	0.151
 16436	 246.3	101	15.740	17.043	0.6054657	0.0000071	0.343
 16437	 254.3	4914	16.409	17.558	0.5383509	0.0000029	0.331
 16438	 261.3	92706	15.310	16.157	0.3646839	0.0000012	0.263
 16439	 254.1	83645	15.491	16.555	0.5418482	0.0000041	0.638
 16440	 261.1	51320	15.199	16.259	0.4116235	0.0000004	0.832
 16441	 261.3	9678	16.071	17.179	0.4410957	0.0000007	0.717
 16442	 261.1	51324	14.801	15.695	0.6373417	0.0000012	0.692
 16443	 222.4	62323	15.746	16.741	0.3200430	0.0000009	0.233
 16444	 246.2	124591	16.220	17.518	0.3354024	0.0000014	0.258
 16445	 246.2	4588	13.523	14.414	0.6495505	0.0000011	0.628
 16446	 222.3	21156	15.312	16.454	0.5749822	0.0000010	0.479
 16448	 254.2	46947	15.455	16.380	0.2859445	0.0000006	0.278
 16449	 254.2	9467	16.955	18.101	0.3630865	0.0000020	0.303
 16450	 261.1	95666	15.537	16.299	0.4996090	0.0000154	0.472
 16452	 261.4	14294	14.907	15.912	0.3340466	0.0000006	0.281
 16453	 222.2	100472	16.310	17.232	0.4065414	0.0000008	0.723
 16454	 254.2	46961	15.645	16.594	0.3204300	0.0000009	0.252
 16456	 254.3	90155	15.400	16.507	0.2495012	0.0000006	0.185
 16457	 261.3	55041	15.941	17.240	0.7193259	0.0000025	0.389
 16458	 246.4	134141	15.378	16.099	0.7085822	0.0000062	0.557
 16459	 261.4	97614	15.786	16.811	0.5114023	0.0000009	0.762
 16460	 246.3	129943	17.406	18.693	0.6363083	0.0000099	0.325
 16461	 246.4	134105	15.292	16.305	0.3651574	0.0000013	0.209
 16462	 246.4	91443	17.914	18.962	0.6183841	0.0000147	0.355
 16463	 261.3	55065	15.729	16.660	0.2392840	0.0000009	0.131
 16464	 254.4	91456	15.321	16.341	0.5354786	0.0000019	0.699
 16465	 222.2	105676	17.979	19.041	0.6227125	0.0000024	0.660
 16466	 222.3	108515	16.308	17.205	0.3198107	0.0000009	0.240
 16467	 261.3	141916	15.454	16.617	0.4904006	0.0000008	0.675
 16468	 261.3	60381	15.415	16.495	0.4335350	0.0000005	0.901
 16469	 261.2	154373	15.673	16.658	0.2931449	0.0000018	0.268
 16470	 222.3	149289	16.104	16.995	0.3023457	0.0000006	0.258
 16471	 222.3	154278	15.480	16.423	0.3725560	0.0000010	0.281
 16472	 222.1	108420	16.389	17.209	0.2251929	0.0000005	0.242
 16473	 246.4	96446	15.206	16.202	0.5462393	0.0000021	0.708
 16474	 261.2	154309	12.768	13.701	0.6886130	0.0000033	0.629
 16475	 261.4	151332	15.714	16.802	0.5344918	0.0000047	0.585
 16477	 246.2	14263	15.844	16.912	0.3535605	0.0000007	0.288
 16478	 246.3	93586	15.879	16.912	0.4871614	0.0000011	0.540
 16479	 254.3	100805	14.284	15.208	0.4982511	0.0000019	0.737
 16480	 261.4	108623	15.613	16.621	0.4648396	0.0000011	0.847
 16481	 222.4	73324	17.412	18.714	0.5824043	0.0000053	0.242
 16482	 261.2	159808	15.906	16.533	0.4335266	0.0000009	0.885
 16483	 254.2	139841	15.401	16.418	0.2963925	0.0000004	0.287
 16484	 254.4	145454	15.237	16.205	0.4759599	0.0000009	0.702
 16485	 222.3	77472	15.533	16.460	0.3507660	0.0000014	0.281
 16486	 222.3	118568	15.531	16.283	0.3001308	0.0000007	0.263
 16487	 254.1	141164	15.700	16.841	0.6166314	0.0000044	0.317
 16488	 222.3	118576	15.754	16.752	0.4881045	0.0000005	0.549
 16489	 294.1	59231	17.336	-99.99	0.5894200	0.0000006	0.697
 16490	 254.3	23542	15.853	-99.99	0.3161959	0.0000020	0.259
 16491	 222.1	113317	15.766	16.612	0.2654905	0.0000006	0.294
 16492	 246.4	102201	15.590	16.621	0.4280973	0.0000056	0.723
 16493	 294.3	60865	16.011	17.542	0.4850385	0.0000002	0.675
 16494	 261.3	115063	16.889	17.998	0.3725965	0.0000023	0.277
 16495	 254.3	148646	15.567	16.688	0.5102551	0.0000008	0.602
 16496	 261.2	165366	13.037	15.166	0.5536593	0.0000051	0.112
 16497	 287.3	104340	14.622	16.588	0.5079310	0.0000013	0.110
 16498	 246.1	23528	15.904	16.822	0.3072569	0.0000008	0.255
 16499	 295.8	61418	16.545	18.168	0.2669205	0.0000002	0.226
 16500	 254.2	27908	16.603	17.973	0.5830177	0.0000012	0.518
 16501	 246.2	23307	15.921	16.789	0.2101233	0.0000005	0.172
 16502	 246.2	63323	15.851	16.838	0.2796748	0.0000008	0.256
 16503	 246.4	28596	15.678	16.730	0.3354745	0.0000013	0.230
 16504	 261.2	126882	15.204	16.215	0.3296534	0.0000012	0.261
 16505	 254.2	109055	16.142	17.265	0.5493206	0.0000010	0.549
 16506	 261.1	167361	16.013	16.851	0.2633213	0.0000005	0.253
 16507	 254.1	109993	15.747	16.852	0.3415000	0.0000009	0.290
 16508	 254.3	27980	15.052	-99.99	0.4755506	0.0000002	0.811
 16509	 261.2	126903	14.775	15.675	0.4396944	0.0000010	0.284
 16510	 246.2	149846	15.638	16.565	0.4866021	0.0000442	0.793
 16511	 246.1	112283	15.796	16.823	0.3219778	0.0000010	0.249
 16512	 262.5	81377	15.395	16.274	0.2812026	0.0000005	0.237
 16513	 246.4	33258	15.667	16.888	0.4987122	0.0000041	0.812
 16514	 262.8	40030	13.206	14.110	0.5343770	0.0000023	0.764
 16515	 254.4	118473	16.173	17.342	0.3115927	0.0000026	0.159
 16516	 262.7	5126	15.183	15.990	0.4716502	0.0000004	0.790
 16517	 246.3	32600	15.515	16.580	0.3177010	0.0000012	0.257
 16518	 288.5	61656	16.249	17.973	0.5513511	0.0000004	0.544
 16519	 288.5	61017	15.945	17.556	0.5502629	0.0000004	0.455
 16520	 262.6	45706	15.998	17.008	0.3195889	0.0000021	0.234
 16521	 246.3	32617	15.765	16.869	0.4326169	0.0000020	0.830
 16522	 255.8	110536	16.865	18.107	0.4655603	0.0000017	0.634
 16523	 246.2	155006	15.927	17.268	0.5439044	0.0000009	0.622
 16524	 262.6	5063	14.463	15.527	0.5618608	0.0000043	0.260
 16525	 288.5	6788	16.217	17.545	0.5936112	0.0000002	0.761
 16526	 288.5	10912	15.387	16.971	0.7788539	0.0000008	0.290
 16527	-99	0	16.579	18.289	0.3822427	0.0000025	0.262
 16528	 255.7	38993	16.042	16.847	0.4876471	0.0000028	0.669
 16529	 262.5	96471	15.495	16.604	0.3354763	0.0000009	0.267
 16530	-99	0	16.873	18.415	0.5281040	0.0000005	0.516
 16531	 262.5	15524	16.855	17.949	0.5548044	0.0000029	0.845
 16532	 288.5	12797	16.819	18.222	0.2842175	0.0000008	0.210
 16533	 288.5	91205	15.989	17.473	0.4818110	0.0000002	0.803
 16534	 255.5	8477	16.150	17.266	0.2815241	0.0000006	0.292
 16536	 255.8	81749	15.679	16.788	0.2561617	0.0000006	0.267
 16537	 262.8	55555	15.488	16.618	0.5101850	0.0000065	0.511
 16538	 262.6	15800	15.929	17.389	0.4887667	0.0000085	0.729
 16539	 295.7	49081	14.961	16.483	0.3835501	0.0000001	0.554
 16540	 255.6	43902	16.100	17.036	0.5733572	0.0000095	0.455
 16541	 262.8	55581	15.968	16.887	0.4353984	0.0000030	0.780
 16542	 262.6	96753	16.118	17.059	0.2847617	0.0000016	0.317
 16543	 262.8	55533	15.154	16.110	0.4779095	0.0000004	0.794
 16544	 255.5	127787	15.600	16.778	0.7130874	0.0000061	0.162
 16545	 255.7	88286	15.209	16.152	0.5535334	0.0000048	0.691
 16546	 288.5	71483	16.765	18.565	0.3206023	0.0000004	0.241
 16547	 255.6	87922	15.289	16.467	0.6209508	0.0000053	0.173
 16548	 301.1	82991	15.785	17.218	0.3287693	0.0000004	0.251
 16549	 262.5	101747	15.955	17.080	0.4695549	0.0000012	0.492
 16550	 262.7	62688	15.205	16.017	0.4573408	0.0000012	0.806
 16551	-99	0	16.796	18.641	0.2733126	0.0000002	0.264
 16552	 262.7	21363	16.120	17.161	0.4669249	0.0000006	0.802
 16553	-99	0	16.580	17.959	0.4475471	0.0000002	0.841
 16554	-99	0	15.264	16.870	0.5752306	0.0000005	0.537
 16555	 262.8	25473	15.922	16.952	0.4941687	0.0000011	0.712
 16556	-99	0	16.163	17.691	0.6660094	0.0000012	0.628
 16557	 255.6	17390	15.929	16.868	0.5394455	0.0000061	0.685
 16558	-99	0	15.953	17.519	0.6964821	0.0000005	0.551
 16560	-99	0	15.527	16.905	0.4912725	0.0000006	0.758
 16561	 262.5	66567	16.072	16.949	0.3333345	0.0000012	0.228
 16562	 262.5	66514	14.767	15.780	0.4466539	0.0000046	0.691
 16563	 255.8	21921	16.588	17.717	0.4983232	0.0000008	0.725
 16564	 255.8	134449	15.641	16.749	0.2851048	0.0000011	0.304
 16565	 255.5	137959	15.479	16.614	0.5111881	0.0000036	0.677
 16566	-99	0	16.355	18.054	0.6409654	0.0000006	0.479
 16567	-99	0	17.369	19.285	0.6473014	0.0000015	0.348
 16568	-99	0	16.095	17.844	0.4512177	0.0000008	0.629
 16569	 262.6	112147	15.742	16.528	0.2661336	0.0000004	0.288
 16570	 262.8	30525	15.299	16.299	0.2769373	0.0000005	0.179
 16571	 255.7	141391	15.092	16.102	0.3623906	0.0000023	0.267
 16572	-99	0	15.603	17.045	0.6813581	0.0000006	0.433
 16573	 255.6	63659	15.210	16.327	0.5200473	0.0000016	0.521
 16574	 255.5	143066	16.449	17.650	0.6566752	0.0000013	0.634
 16575	-99	0	17.008	18.647	0.3490000	0.0000003	0.685
 16576	-99	0	15.898	17.498	0.4495627	0.0000029	0.431
 16577	-99	0	17.300	18.916	0.2775948	0.0000005	0.226
 16578	-99	0	16.579	18.285	0.3326930	0.0000004	0.243
 16579	 255.7	107665	15.502	16.443	0.3109654	0.0000015	0.244
 16580	-99	0	16.629	18.427	0.5730932	0.0000007	0.455
 16581	 255.8	143644	15.184	16.140	0.2261115	0.0000016	0.149
 16582	-99	0	16.576	18.133	0.2883392	0.0000003	0.323
 16583	 262.2	108	16.138	17.260	0.6105051	0.0000051	0.331
 16584	-99	0	16.939	18.235	0.4291522	0.0000007	0.652
 16585	 255.3	103875	15.517	16.452	0.2503655	0.0000008	0.220
 16586	-99	0	15.992	17.270	0.3021149	0.0000004	0.222
 16587	-99	0	16.598	18.254	0.2703698	0.0000002	0.286
 16588	-99	0	16.387	18.256	0.6136007	0.0000019	0.224
 16589	 255.1	122	16.505	17.834	0.4971900	0.0000014	0.535
 16590	 262.3	42471	15.932	16.949	0.5161349	0.0000004	0.726
 16591	 255.2	33632	16.087	17.489	0.4568766	0.0000046	0.775
 16592	 262.1	77544	15.369	16.456	0.4582869	0.0000017	0.153
 16593	 262.2	78511	15.269	16.430	0.6170626	0.0000013	0.514
 16594	 255.2	69028	15.282	16.585	0.6072686	0.0000041	0.488
 16596	-99	0	16.482	18.294	0.4995392	0.0000001	0.775
 16597	-99	0	15.306	16.823	0.3663468	0.0000003	0.278
 16598	 255.1	3782	15.764	16.716	0.4272735	0.0000005	0.873
 16599	-99	0	16.587	17.966	0.4616545	0.0000002	0.784
 16600	 255.4	111961	16.199	17.183	0.2534260	0.0000011	0.270
 16601	 255.2	4373	14.915	15.370	0.4691194	0.0000055	0.830
 16602	-99	0	16.262	18.173	0.5652092	0.0000005	0.576
 16603	-99	0	16.159	17.448	0.5428316	0.0000005	0.384
 16605	 262.3	85735	17.759	19.087	0.4900746	0.0000065	0.758
 16606	 262.1	45270	15.693	16.715	0.3201264	0.0000008	0.251
 16607	 262.4	9653	16.424	17.587	0.6356815	0.0000019	0.744
 16608	 262.2	9393	15.989	17.252	0.5915441	0.0000011	0.710
 16609	 255.3	42162	15.954	17.111	0.3020259	0.0000008	0.293
 16610	 255.4	43503	15.723	16.850	0.4757912	0.0000004	0.789
 16611	 262.1	87106	15.500	16.819	0.6261969	0.0000046	0.382
 16612	 262.2	124229	15.446	16.549	0.5033398	0.0000009	0.717
 16613	 255.4	84560	15.888	16.866	0.2518096	0.0000007	0.184
 16614	 262.1	18482	15.860	17.080	0.7572022	0.0000055	0.598
 16615	 255.3	117621	15.854	17.101	0.4943242	0.0000007	0.720
 16616	 255.2	47544	15.835	17.208	0.4834084	0.0000010	0.735
 16617	 255.2	82512	17.956	19.433	0.6781486	0.0000401	0.249
 16618	 262.1	59393	15.421	16.523	0.5194853	0.0000068	0.617
 16619	 262.4	23744	15.635	16.632	0.3341565	0.0000010	0.270
 16621	 262.1	130508	15.244	16.274	0.6333259	0.0000007	0.799
 16622	 255.3	86970	17.870	19.217	0.5770026	0.0000024	0.517
 16623	 255.2	17450	15.498	16.473	0.3735496	0.0000019	0.292
 16624	 255.1	53041	16.680	18.080	0.5778819	0.0000059	0.496
 16625	 255.2	56402	16.339	17.642	0.3732488	0.0000015	0.327
 16626	 255.4	21930	15.496	16.532	0.3548660	0.0000072	0.346
 16627	 255.3	126381	16.853	18.088	0.4479068	0.0000015	0.857
 16628	 262.1	27397	14.397	15.592	0.7585168	0.0000027	0.319
 16630	 255.2	56649	17.641	19.180	0.3945242	0.0000039	0.425
 16632	 255.3	59983	15.415	16.539	0.5483076	0.0000006	0.585
 16633	 255.2	25595	15.803	17.088	0.5693645	0.0000032	0.488
 16634	 255.2	60616	16.679	17.918	0.4581683	0.0000044	0.678
 16635	 263.8	108509	15.412	16.403	0.3086404	0.0000005	0.291
 16636	 263.7	74965	15.001	16.055	0.4926490	0.0000004	0.715
 16637	 302.1	38694	16.394	-99.99	0.6535571	0.0000006	0.440
 16638	 263.8	113696	15.786	17.056	0.6661618	0.0000049	0.167
 16640	 302.4	13643	16.495	18.125	0.5346606	0.0000015	0.487
 16642	 307.8	62579	16.648	18.448	0.6106483	0.0000010	0.245
 16643	 302.2	42778	16.559	18.139	0.7058100	0.0000006	0.353
 16644	 263.5	81041	16.573	17.560	0.5804774	0.0000034	0.675
 16645	 248.7	67761	15.399	16.587	0.6272155	0.0000035	0.172
 16646	 248.8	32478	16.708	17.723	0.6159447	0.0000044	0.329
 16647	 256.8	73291	16.179	17.065	0.2730105	0.0000006	0.305
 16648	 248.7	67776	15.094	15.871	0.3488515	0.0000030	0.267
 16649	 256.7	74720	15.389	16.634	0.3369446	0.0000006	0.271
 16650	 248.8	36651	15.403	16.413	0.5824812	0.0000007	0.683
 16651	 256.6	73336	16.515	17.821	0.4606797	0.0000034	0.680
 16652	 302.4	76305	16.406	18.047	0.5839494	0.0000004	0.454
 16653	 307.8	66214	15.864	17.238	0.4523648	0.0000001	0.741
 16654	 307.8	14233	16.258	17.994	0.5631411	0.0000004	0.575
 16655	 248.5	107360	14.996	15.858	0.5585691	0.0000011	0.604
 16656	 263.6	83080	15.021	16.148	0.4989684	0.0000029	0.464
 16657	 263.7	84546	15.399	16.489	0.5195842	0.0000006	0.732
 16658	 296.6	105457	16.915	18.309	0.5790528	0.0000006	0.565
 16659	 302.1	45846	16.320	17.831	0.2736540	0.0000004	0.247
 16660	 263.8	44252	16.213	17.291	0.5040503	0.0000030	0.554
 16662	 263.5	129915	15.111	16.118	0.5413340	0.0000090	0.499
 16663	 248.6	106896	15.962	17.265	0.4748865	0.0000070	0.674
 16664	 256.7	8674	17.811	19.006	0.6252848	0.0000068	0.332
 16665	 256.6	77864	15.575	16.696	0.3211268	0.0000010	0.253
 16666	 248.6	40194	15.440	16.646	0.6571009	0.0000036	0.287
 16667	 263.5	52137	15.615	16.800	0.4949796	0.0000022	0.718
 16668	 302.3	83574	16.000	17.227	0.4747488	0.0000002	0.675
 16669	 248.8	112879	14.611	15.438	0.4050946	0.0000010	0.467
 16670	 307.8	69978	16.077	17.707	0.5188934	0.0000002	0.718
 16671	 256.7	12878	16.074	17.143	0.5625292	0.0000027	0.689
 16672	 263.6	130768	14.898	16.065	0.6107556	0.0000028	0.375
 16673	 248.6	41255	17.977	18.973	0.3223330	0.0000022	0.305
 16674	 296.5	72943	16.613	17.963	0.6791107	0.0000005	0.642
 16675	 263.5	18857	15.458	16.560	0.6406965	0.0000008	0.737
 16676	 302.2	82056	16.099	17.564	0.7218903	0.0000019	0.222
